point_id,obj_id,obj_type_id,run_type_id,nuMeta,obj_size,C,Na,P,S,K,Ca,Fe,Histone.H3,Total.Tau,MAP2,Cathepsin.D,Podoplanin,CD56,SV2A,HSP60,CollagenIV,Ki.67,Amyloid.A,VAMP2,MAG,VGLUT1,VGLUT2,Synaptophysin,PSD95,Gephyrin,X8OHG,Ta,Au,Iba1,CD45,HLA.DR,GFAP,GlnSyn,CD31,Endoglin_CD105,Fibrinogen,SMA,GLUT1,vWF,Albumin,CD36,CD44,FlowSOM_ids,Meta
2,39,cell,HIP_3x3,4,14773,0,0,0.034522,0.16625,70.061,62.432,2.3656,0.35098,0.33169,0.16747,0,0,0.077235,0,0,0,0,0.011237,0.0044676,0.010831,0.019021,0,0.061599,0.029039,0,0.32647,0.34577,1.1484,0.282692656,0.24298636,0.553515998,0.496045574,0.127313478,0.28045994,0,0,0.683569379,0,0,0.133823149,0,0,20,4
2,40,cell,HIP_3x3,4,11400,0,0,0.032719,0.18325,73.418,63.445,2.5139,0.28868,0.44439,0.1814,0.011491,0,0.089649,0.0014912,0,0.0020175,0,0.013158,0.032807,0.011754,0.022193,0,0.086579,0.026667,0,0.27886,0.4007,1.279,0.268013535,0.24272929,0.478968635,0.550112734,0.171470598,0.280767008,0,0,0.576000712,0,0,0.121712678,0,0,10,4
2,41,cell,HIP_3x3,4,5665,0,0,0.035834,0.212,66.28,80.556,2.3726,0.17758,0.39894,0.15234,0.0056487,0,0.10697,0.00035305,0,0,0,0.014475,0.13063,0.017123,0.023654,0,0.13327,0.022948,0,0.26161,0.47838,1.1914,0.203409545,0,0.381823237,0.92469222,0.238788186,0,0,0,0,0,0,0.237310569,0,0,6,3
2,42,cell,HIP_3x3,4,11579,0,0,0.050868,0.24648,80.349,73.399,2.2832,0.20606,0.28284,0.16012,0.00025909,0,0.073322,0,0,0,0.00060454,0.012609,0.0022454,0.0098454,0.020295,0,0.064082,0.023145,0,0.21392,0.79333,1.3353,0.363850395,0.112097401,0.454371796,0.544079395,0.149447738,0,0,0,0.34566531,0,0,0.14998626,0,0,8,4
2,43,cell,HIP_3x3,4,6652,0,0,0.047054,0.32321,89.447,88.903,2.7423,0.091702,0.37598,0.18085,0.00075165,0,0.080277,0.001804,0,0,0,0.013229,0.011876,0.0096212,0.020746,0,0.077571,0.023903,0,0.20355,0.53397,1.3897,0.232871391,0.230548791,0.493011548,0.808192426,0.21893099,0,0,0,0,0,0,0.220088484,0,0,7,3
2,44,cell,HIP_3x3,4,16629,0,0,0.056047,0.33802,90.132,84.354,2.7931,0.22545,0.37302,0.17842,0.0041494,0,0.060737,0,0,0,0,0.011005,0.0053521,0.0060737,0.016537,0,0.059775,0.020687,0,0.21739,0.4349,1.2235,0.318058872,0.143277446,0.37857517,0.513831756,0.096964244,0,0,0,0,0,0,0.104628077,0,0,5,2
2,45,cell,HIP_3x3,4,7809,0,0,0.033039,0.18299,74.303,63.273,2.4771,0.24267,0.46075,0.16801,0.0071712,0,0.10001,0,0.0020489,0,0,0.01319,0.068639,0.0065309,0.019593,0,0.12575,0.028813,0,0.19157,0.43245,1.316,0.270838778,0.328632445,0.493275691,0.831882588,0.461721964,0,0,0,0.615099216,0,0,0.158102184,0,0,10,4
2,46,cell,HIP_3x3,4,8748,0,0,0.049383,0.24005,81.822,81.087,3.0565,0.56207,0.43884,0.15718,0.015432,0.0011431,0.099794,0.0012574,0.0017147,0.003658,0,0.014518,0.071559,0.018404,0.021834,0,0.10254,0.03155,0.0089163,0.23377,0.47805,1.2849,0.512496554,0.406338473,0.518235605,0.779382845,0.297667165,0.341017619,0.205633371,0,0.653759828,0,0,0.25235628,0,0,10,4
2,47,cell,HIP_3x3,4,5640,0,0,0.05461,0.20426,60.865,72.312,3.6821,0.6172,0.3883,0.13404,0,0,0.097518,0.0015957,0,0,0,0.010284,0.096809,0.030142,0.022163,0,0.1133,0.018794,0,0.28865,0.42039,0.99947,0,0,0,0.819504237,0.255696507,0,0,0,0,0,0,0.167158395,0,0,5,2
2,48,cell,HIP_3x3,4,12509,0,0,0.039891,0.18906,72.452,61.935,2.117,0.30178,0.43393,0.17435,0.0056759,0.0005596,0.085618,0,0,0,0,0.012791,0.026861,0.015669,0.020465,0,0.077944,0.026861,0,0.167,0.55544,1.1967,0.302161024,0.394199667,0.46866838,0.770517144,0.152059698,0.09435328,0.164144,0,0.543528427,0,0,0.261013949,0,0,10,4
2,49,cell,HIP_3x3,4,3425,0,0,0.043504,0.27007,83.809,82.641,2.7463,0.41839,0.51562,0.15679,0,0,0.11679,0.0020438,0,0,0,0.011971,0.17664,0.0052555,0.021314,0,0.18015,0.030657,0,0.055182,0.44234,1.3171,0.637946553,0.504651781,0.638961688,0.68034804,0.052646823,0,0,0,0.633670999,0,0,0.236082577,0,0,10,4
2,50,cell,HIP_3x3,4,12140,0,0,0.059226,0.34407,90.396,85.28,2.8693,0.32158,0.28303,0.15634,0.00065898,0,0.066392,0,0,0,0,0.011203,0,0.0065074,0.016557,0,0.056178,0.022652,0,0.27018,0.45428,1.2675,0.273447808,0,0.395902196,0.242396787,0.043503951,0.22972572,0,0,0,0,0,0.318695072,0,0,4,2
2,51,cell,HIP_3x3,4,14095,0,0,0.038808,0.19134,75.674,64.185,2.3225,0.34729,0.3221,0.15715,0.01277,0.0058886,0.085066,0,0.00035474,0.0019865,0.0010642,0.017524,0.017808,0.0089393,0.017808,0,0.076339,0.027953,0.00078042,0.26584,0.45087,1.3147,0.323064222,0.240323963,0.505624084,0.624028251,0.166850295,0,0,0,0.558463132,0,0,0.425948776,0.310328093,0,20,4
2,52,cell,HIP_3x3,4,9165,0,0,0.035025,0.21135,76.167,71.872,2.9327,0.2299,0.48882,0.16901,0,0,0.11642,0.00021822,0,0,0,0.010693,0.08838,0.011675,0.022804,0,0.13202,0.031424,0,0.30857,0.49264,1.3943,0.177738534,0.31155242,0.42266126,0.339349038,0.229500041,0,0,0,0.45268579,0,0.235242463,0.160175751,0,0,29,4
2,53,cell,HIP_3x3,4,11880,0,0,0.036448,0.18056,72.478,61.584,2.4263,0.38215,0.35497,0.15934,0.0013468,0.00016835,0.071044,0.0006734,8.42E-05,0,0,0.013384,0.013721,0.012879,0.019529,0,0.064731,0.02601,0,0.27896,0.37239,1.1604,0.305365099,0.349090353,0.422108083,0.423374558,0.126980285,0.353693849,0.191157159,0,0.562545,0,0,0.306519113,0,0,30,4
2,54,cell,HIP_3x3,4,12211,0,0,0.061011,0.33249,89.496,81.428,2.5852,0.40324,0.24306,0.15306,0.0014741,0,0.06879,0,0,0,0,0.010564,0.0037671,0.0018835,0.018344,0,0.060355,0.021292,0,0.19966,0.69683,1.281,0.142814625,0.237231974,0.402647651,0.465916578,0.155198256,0,0,0,0,0,0,0.347828348,0,0,5,2
2,55,cell,HIP_3x3,3,6756,0,0,0.046033,0.26436,82.24,84.214,3.124,0.22365,0.28034,0.15971,0.066163,0,0.094583,0,0.0013321,0,0,0.011989,0.015986,0.011989,0.024423,0,0.079633,0.029159,0,0.28434,0.53094,1.3928,0.607549855,0.654155595,0.615681496,0.665177235,0.325535525,0.389587749,0,0,0,0,0,0.352220489,0,0,92,22
2,56,cell,HIP_3x3,4,3886,0,0,0.042203,0.16958,72.592,62.201,2.4817,0.12815,0.33582,0.18142,0.017756,0,0.086464,0,0.000772,0,0.00025733,0.011837,0.0048893,0.018785,0.02316,0,0.06948,0.028564,0,0.26171,0.37622,1.1626,0.518308249,0.444968645,0.596166678,0.46838778,0.125400582,0.384426388,0,0,0,0,0,0.248530957,0,0,29,4
2,57,cell,HIP_3x3,4,5181,0,0,0.034935,0.20633,74.587,67.074,2.1973,0.1685,0.43158,0.15731,0.034356,0,0.10519,0.0028952,0.00077205,0,0,0.012353,0.13936,0.015055,0.026443,0,0.15981,0.032426,0,0.26616,0.67825,1.3577,0.350584997,0.211345895,0.563797562,0.846362328,0.50783072,0,0.326177988,0,0.468089028,0,0,0.171280573,0,0,29,4
2,58,cell,HIP_3x3,4,12652,0,0,0.060781,0.34809,91.645,87.287,2.6837,0.36785,0.21514,0.1542,0.0013437,0,0.070503,0,0,0.0025292,0.00039519,0.010354,0.012962,0.0049794,0.017784,0,0.053351,0.021736,0,0.22589,0.47929,1.3192,0.243373437,0,0.364592251,0.609538875,0.169371239,0,0,0,0,0,0,0.163391002,0,0,5,2
2,59,cell,HIP_3x3,4,9221,0,0,0.036764,0.2696,85.303,82.945,2.713,0.21668,0.35528,0.15183,0.013448,0,0.09435,0,0,0,0,0.016267,0.049995,0.010953,0.019629,0,0.096627,0.027004,0,0.14033,0.4955,1.3817,0.442254362,0.304701184,0.5879959,0.881068411,0.250590875,0.268615031,0,0,0,0,0,0.275707604,0,0,8,4
2,60,cell,HIP_3x3,4,11946,0,0,0.03859,0.18651,72.34,58.278,2.5945,0.35234,0.33844,0.17152,0.00092081,0.0020928,0.077097,0,0.00075339,0,0.0025113,0.0149,0.0014231,0.013728,0.020342,0,0.069144,0.030052,0,0.3068,0.31207,1.0702,0.199322331,0,0.465994495,0.547794918,0.213311433,0.230960793,0,0,0.601808778,0,0,0.455093783,0,0,10,4
2,61,cell,HIP_3x3,4,12096,0,0,0.038277,0.20296,75.803,62.215,2.3622,0.42278,0.42411,0.1894,0.0032242,0,0.081515,0.0017361,0,0,0,0.016121,0.0167,0.0090939,0.019263,0,0.072917,0.026455,0,0.34077,0.40129,1.2639,0.165914702,0.211304521,0.558839683,0.604796638,0.166309973,0.344398122,0,0,0.680706834,0,0,0.138494112,0,0,10,4
2,62,cell,HIP_3x3,4,13932,0,0,0.047301,0.24828,80.62,70.009,2.3079,0.25144,0.26378,0.1498,0,0,0.069265,0,0,0.0020815,0,0.011628,0.0076802,0.0076802,0.019021,0,0.067112,0.02505,0,0.24167,0.81158,1.3778,0.302185889,0.312183796,0.482807012,0.471173388,0.140510185,0,0,0,0.465226006,0,0,0.384510859,0,0,30,4
2,63,cell,HIP_3x3,4,4972,0,0,0.032582,0.29807,88.32,87.932,2.7319,0.13797,0.31335,0.15044,0.03399,0,0.094328,0,0,0,0,0.018504,0.055913,0.015889,0.021319,0,0.096138,0.032985,0,0.20977,0.50845,1.4258,0.562293908,0.495049183,0.560601184,0.847433747,0.268236382,0.316539843,0,0.245951337,0,0,0,0.443313379,0,0.265037565,29,4
2,64,cell,HIP_3x3,4,3211,0,0,0.044534,0.20274,63.136,71.193,1.8175,0.52507,0.44659,0.14481,0.00062286,0,0.11803,0.0046714,0,0,0,0.010277,0.25132,0.044846,0.023357,0,0.18405,0.023046,0,0.17658,0.41887,1.1405,0,0.171874367,0.543954988,1.053116564,0.188938571,0.330236079,0,0,0,0,0,0.203701611,0,0,7,3
2,65,cell,HIP_3x3,4,11195,0,0,0.037785,0.20849,77.596,63.656,2.1663,0.29728,0.38115,0.18767,0.0007146,0,0.07414,0,0,0.0025011,0.00026798,0.012595,0.028584,0.01188,0.01992,0,0.085485,0.027155,0,0.22197,0.43216,1.3152,0.322892526,0.179929332,0.434727378,0.610578649,0.20629785,0.345713743,0,0,0.468034051,0,0,0.211033066,0,0,10,4
2,66,cell,HIP_3x3,4,9669,0,0,0.085945,0.34926,89.352,80.477,3.9776,1.0411,0.23477,0.17013,0.0031027,0,0.083463,0.0082739,0,0,0.0037232,0.014479,0.01148,0.0032061,0.019444,0,0.060916,0.023994,0.0036198,0.16744,0.41204,1.169,0.520337954,0.403631435,0.7975607,0.753792265,0.162488511,0.519575171,0.250581304,0,0.534592725,0,0,0.231708818,0,0,10,4
2,67,cell,HIP_3x3,4,10128,0,0,0.063389,0.30855,92.773,79.968,3.4457,0.1721,0.28377,0.16686,0,9.87E-05,0.06487,0.00019747,0.0022709,0,0,0.010367,0.001481,0.003752,0.016983,0,0.063389,0.022907,0,0.13152,1.4398,2.0895,0.221783005,0.268311514,0.460621499,0.424352226,0.153293705,0,0,0,0.418794652,0,0,0.110760784,0,0,18,4
2,68,cell,HIP_3x3,4,9305,0,0,0.046749,0.23503,80.341,68.654,2.2676,0.37507,0.39667,0.17206,0.029769,0.00053735,0.086298,0.0033315,0,0,0,0.014831,0.042773,0.016765,0.022031,0,0.10199,0.031811,0,0.21816,0.90833,1.7099,0.311602325,0.337799101,0.567357503,0.650791057,0.484539918,0.330662899,0,0,0.506836095,0,0,0.175600436,0,0,20,4
2,69,cell,HIP_3x3,4,16283,0,0,0.045569,0.23392,82.454,66.428,2.3722,0.21998,0.36412,0.17841,0.0022723,0.001044,0.082847,0.00079838,0,0,0.00024565,0.013204,0.0087822,0.0090892,0.02174,0,0.071793,0.029233,0,0.17478,0.81754,1.4831,0.36298133,0.20008268,0.500454756,0.662864861,0.166482456,0,0.16194153,0,0.390164084,0,0,0.268271222,0,0,8,4
2,70,cell,HIP_3x3,4,15515,0,0,0.058008,0.24518,81.667,72.146,2.3015,0.30383,0.48753,0.18182,0,0.010764,0.10783,0.0029004,0,0,6.45E-05,0.016565,0.085401,0.0098614,0.021656,0,0.1164,0.030873,0,0.16062,1.1138,1.7725,0.206300843,0.211472351,0.399580659,0.603894914,0.244186224,0.225842305,0,0,0.570448527,0,0,0.219166695,0.246008572,0,20,4
2,71,cell,HIP_3x3,4,10101,0,0,0.055935,0.22483,81.519,66.281,2.3137,0.33769,0.35056,0.18998,0.013068,0.000396,0.091278,0.001188,0,0,0,0.015147,0.02772,0.014256,0.018216,0,0.076428,0.032274,0,0.1787,0.91724,1.5392,0.292202004,0.338355396,0.486770224,0.492998658,0.23167963,0,0,0,0.316030627,0,0,0.194920967,0,0,18,4
2,72,cell,HIP_3x3,4,9051,0,0,0.077119,0.32759,91.361,86.093,2.2994,0.32549,0.27632,0.14474,0.065297,0.0011049,0.080212,0,0,0.0053033,0,0.012706,0.047951,0.0090598,0.023091,0,0.092365,0.027069,0,0.29345,0.99801,1.4584,0.327731318,0.300071447,0.522034632,0.777911667,0.327359321,0,0.220333482,0,0,0,0,0.270692637,0,0,7,3
2,73,cell,HIP_3x3,4,6296,0,0,0.12865,0.24539,85.076,78.33,3.0654,0.25111,0.52922,0.14914,0,0,0.11849,0.0023825,0.0025413,0,0,0.013977,0.16264,0.045108,0.028272,0,0.16963,0.02859,0,0.09244,1.0766,1.2781,0.499370263,0.469629249,0.615997151,0.672911799,0,0,0,0,0,0,0,0.229606906,0,0,8,4
2,74,cell,HIP_3x3,4,3459,0,0,0.075744,0.11593,44.392,46.548,2.6826,1.1223,0.36109,0.14542,0,0.0014455,0.097138,0.0037583,0,0,0,0.010697,0.15843,0.011275,0.022261,0,0.11853,0.016479,0,0.19081,0.071986,0.34837,0,0,0.247682225,0.858691191,0.355900229,0.405880638,0,0,0.48442999,0,0,0.192518429,0,0,8,4
2,75,cell,HIP_3x3,4,11563,0,0,0.05656,0.18516,79.146,58.55,2.7205,0.30779,0.33867,0.18706,0.0058808,0,0.072818,0,0,0,0,0.013491,0,0.0046701,0.019113,0,0.061922,0.024648,0,0.21846,0.39618,0.97769,0.255551994,0,0.558530978,0.531618377,0.1039668,0.238915169,0,0,0,0,0,0.149658263,0,0,7,3
2,76,cell,HIP_3x3,4,15320,0,0,0.049282,0.15209,75.656,55.809,2.3195,0.30718,0.34484,0.15836,0,0,0.071802,0.0002611,0.00032637,0,0,0.010379,0.01312,0.0097911,0.020104,0,0.060183,0.024021,0,0.18584,0.20046,0.75757,0.352011758,0.24005927,0.556859928,0.620950821,0.171762844,0.150826674,0,0,0,0,0,0.108855259,0,0,7,3
2,77,cell,HIP_3x3,4,10310,0,0,0.047818,0.14006,71.224,51.721,2.3442,0.26799,0.4356,0.17439,0.0029098,0,0.075946,0,0.00029098,0,0,0.012124,0.020466,0.011639,0.021339,0,0.06547,0.026479,0,0.23705,0.12037,0.56654,0.383767191,0.21170056,0.540648823,0.466346041,0.133425408,0.309234325,0,0,0,0,0,0.069029882,0,0,7,3
2,78,cell,HIP_3x3,4,19497,0,0,0.046623,0.17551,75.703,61.355,2.5425,0.34728,0.31241,0.17818,0.014823,0.00035903,0.079961,0.00076935,0,0.0024619,0,0.011694,0.0053854,0.011284,0.018926,0,0.063651,0.02544,0,0.30051,0.34508,1.1111,0.310470667,0.209523508,0.528197338,0.499154668,0.129300226,0,0,0,0.281676033,0,0,0.126106041,0,0,8,4
2,79,cell,HIP_3x3,4,9727,0,0,0.069189,0.17148,68.994,56.623,1.9559,0.53367,0.5093,0.1354,0,0.00061684,0.11052,0,0.00041123,0,0,0.010486,0.10908,0.0043179,0.019225,0,0.12871,0.030225,0,0.06117,0.22761,0.84826,0,0.237571385,0.375940962,0.704736824,0.443519986,0,0,0,0.366343328,0,0,0.148203712,0.140842729,0,18,4
2,80,cell,HIP_3x3,4,8808,0,0,0.034514,0.17564,78.669,58.444,2.3199,0.17711,0.35786,0.16281,0,0.00011353,0.084582,0.00022707,0,0,0,0.013965,0.022707,0.010786,0.019528,0,0.081176,0.026226,0,0.20163,0.31074,1.0941,0.289364826,0,0.409404444,0.696206874,0.280671163,0,0,0,0.334429063,0,0,0.197024776,0,0,18,4
2,81,cell,HIP_3x3,4,4435,0,0,0.033596,0.18489,67.258,63.954,1.7123,0.13529,0.29402,0.11838,0.0049605,0,0.088613,0,0,0,0,0.0090192,0.11928,0.00045096,0.019391,0,0.11139,0.016911,0,0.1425,0.19526,0.76618,0.277329495,0,0.287246629,0.989908583,0.250805579,0,0,0,0,0,0,0.191693429,0,0,6,3
2,82,cell,HIP_3x3,4,17394,0,0,0.043636,0.198,78.871,63.471,2.4601,0.31591,0.36242,0.17265,0.0079913,0,0.080488,0,0,0,0,0.012763,0.014833,0.0084512,0.019317,0,0.074336,0.024376,0,0.28705,0.39376,1.2649,0.343555064,0.278313514,0.465267261,0.54712645,0.182150119,0.273905938,0,0,0.389882301,0,0,0.244866142,0,0,20,4
2,83,cell,HIP_3x3,4,9332,0,0,0.043185,0.17928,79.082,55.617,2.3667,0.47289,0.4791,0.15849,0.021539,0,0.086905,0,0,0,0,0.015645,0.033219,0.015967,0.018431,0,0.096335,0.026897,0.0016074,0.19856,0.24036,0.93281,0.477319273,0.580553395,0.529325232,0.785590918,0.395940021,0.442670365,0,0,0.481468295,0,0,0.19949573,0,0,10,4
2,84,cell,HIP_3x3,4,12330,0,0,0.037713,0.17997,81.873,58.104,2.5004,0.28005,0.33682,0.17835,0.011922,0.00024331,0.077291,0.00081103,0,0.0020276,0,0.013463,0.00081103,0.018167,0.01914,0,0.067397,0.027413,0,0.34574,0.3236,1.1672,0.362795517,0.258074858,0.574576407,0.474018069,0.179072363,0.310176918,0.082466215,0,0.477104108,0,0,0.293949506,0,0,20,4
2,85,cell,HIP_3x3,4,22083,0,0,0.042159,0.2218,74.845,65.957,1.976,0.074763,0.19558,0.1411,0.0058416,0,0.062808,0,0.00072454,9.06E-05,0,0.010687,0.018702,0.011955,0.018612,0,0.053344,0.017751,0,0.35457,0.40189,0.87293,0.288954515,0.187997148,0.489673422,0.740713645,0.138608507,0,0,0,0,0,0,0.12303061,0,0,7,3
2,86,cell,HIP_3x3,4,14656,0,0,0.037664,0.18259,79.387,60.701,2.2718,0.26829,0.47516,0.19603,0.018968,0,0.081264,0.0013646,0,0.0012964,0,0.012691,0.010781,0.018013,0.022312,0,0.086176,0.02818,0.00027293,0.32649,0.42972,1.3094,0.456227596,0.348348519,0.619607966,0.597129144,0.150851709,0.327566786,0.161936256,0,0.373752211,0,0,0.157379705,0,0,10,4
2,87,cell,HIP_3x3,4,9971,0,0,0.045532,0.20249,80.264,65.978,2.3408,0.29616,0.3802,0.1733,0.019557,0,0.092067,0.0010029,0,0,0,0.015044,0.061278,0.01364,0.023669,0,0.10691,0.027279,0,0.28513,0.55491,1.3039,0.307743394,0,0.596010544,0.65639969,0.220194631,0.276272264,0.33865114,0,0.418968282,0,0,0.215731747,0,0,10,4
2,88,cell,HIP_3x3,4,5910,0,0,0.042132,0.28393,85.913,73.728,1.9535,0.36785,0.2824,0.13926,0,0,0.091201,0,0,0,0,0.014382,0.040948,0.0030457,0.018443,0,0.10118,0.025719,0,0.079526,0.32217,0.97665,0,0.20227134,0.314561585,1.001247254,0.174653981,0,0,0,0,0,0,0.231337299,0,0,6,3
2,89,cell,HIP_3x3,4,12196,0,0,0.041571,0.2099,81.881,64.152,2.4065,0.34126,0.37676,0.19047,0.020908,8.20E-05,0.084044,0.00098393,0,0.0050016,0.00090194,0.015989,0.0097573,0.015333,0.023696,0,0.081912,0.030912,0,0.36553,0.46425,1.4076,0.473974249,0.428848544,0.609338546,0.313179705,0.148760847,0.311309199,0,0,0.432746069,0,0,0.449614937,0.243757792,0,30,4
2,90,cell,HIP_3x3,4,5154,0,0,0.070431,0.33392,94.795,78.821,3.0937,1.0345,0.48487,0.16608,0,0.0064028,0.13485,0.020955,0.0015522,0,0,0.015522,0.1884,0.040745,0.025805,0,0.12301,0.026969,0,0.33353,0.43927,1.3007,0.167491435,0.417465204,0.643795392,0.952827426,0.131282522,0.548725847,0,0,0.723935313,0,0,0.240916139,0,0,10,4
2,91,cell,HIP_3x3,4,9691,0,0,0.038696,0.19286,83.975,59.864,2.2328,0.53668,0.31173,0.165,0.053039,0.0015478,0.090393,0.0019606,0.0034052,0.010525,0.002167,0.014962,0.0044371,0.020225,0.022289,0,0.074296,0.031266,0,0.29306,0.34517,1.2198,0.496572754,0.514592691,0.513728122,0.828357872,0.364711503,0.463853117,0.351767886,0,0.635465662,0,0,0.48613722,0.420425446,0,10,4
2,92,cell,HIP_3x3,4,12088,0,0,0.039792,0.1954,81.914,62.013,2.9081,0.34753,0.50711,0.19598,0.013319,0.00024818,0.089097,0.00016545,0,0,0,0.012574,0.008769,0.0090172,0.020103,0,0.072799,0.03185,0,0.31453,0.46302,1.4016,0.310033007,0.437291817,0.516369784,0.508904234,0.157223591,0.293263172,0.190054446,0.096546637,0.437118767,0,0,0.164591906,0,0,20,4
2,93,cell,HIP_3x3,4,11353,0,0,0.034969,0.21563,83.392,65.444,2.5718,0.16128,0.56981,0.18603,0.0029067,0.0013212,0.081124,0.00096891,0,0,0,0.013036,0.024487,0.013741,0.021492,0,0.091253,0.028891,0,0.25711,0.49088,1.4482,0.269608932,0.14214341,0.424297567,0.575992492,0.200099634,0,0,0,0.644512343,0,0,0.265832922,0,0,10,4
2,94,cell,HIP_3x3,1,4745,0,0,0.090411,0.25205,77.598,55.011,2.5562,0.33256,0.23477,0.10263,0,0,0.071233,0,0,0.08746,0,0.014963,0.019178,0.01117,0.017703,0,0.045522,0.025501,0.010748,0.027608,0.23119,0.80611,0.133743917,0,0.264292144,0.819340741,0.278911957,0,0.699648961,0.850135274,0,1.068777281,1.141789349,0.229873711,0,0,70,21
2,95,cell,HIP_3x3,4,13232,0,0,0.033404,0.21304,84.895,62.006,2.3655,0.33207,0.3784,0.17647,0.0013603,0,0.091369,0.00090689,0.0011336,0.00098247,0,0.014586,0.024637,0.017307,0.020405,0,0.080184,0.029625,0,0.24327,0.43569,1.3963,0.294590339,0.222995853,0.530873461,0.82042269,0.250063601,0.319368377,0,0,0.42562274,0,0,0.254135139,0.243154088,0,10,4
2,96,cell,HIP_3x3,4,9625,0,0,0.043844,0.19418,70.133,63.888,2.1218,0.32457,0.32094,0.12281,0,0,0.077818,0,0,0,0,0.0081039,0.082286,0.0082078,0.016623,0,0.08561,0.016831,0,0.22919,0.21735,0.79927,0.249694235,0.216608378,0.414056637,0.826091848,0.228467445,0,0,0,0,0,0,0.081085654,0,0,6,3
2,97,cell,HIP_3x3,2,10736,0,0,0.0557,0.2486,81.364,69.482,5.2608,0.51928,0.36997,0.17185,0.024218,0.0067064,0.097988,0.0068927,0.0016766,0.0097802,0.012016,0.024683,0.028502,0.010712,0.022355,0,0.073864,0.030272,0.028316,0.30523,0.37127,1.2047,0.459906428,0.459767168,0.671439784,0.810789181,0.186195323,0.487065251,0.43861093,0,0.758021989,0,0.237138799,0.445653927,0.486541718,0.369626351,96,24
2,98,cell,HIP_3x3,4,14352,0,0,0.044872,0.24916,83.857,68.858,2.7669,0.31431,0.46147,0.19851,0.020276,0.0015329,0.097478,0.0034838,0.0015329,0.0026477,0,0.013935,0.040622,0.02585,0.021321,0,0.088768,0.028707,0,0.28463,0.50223,1.4165,0.489400612,0.458767508,0.541396982,0.782600032,0.175415248,0.470291189,0.251459273,0,0.374620029,0,0,0.189417119,0.29458166,0,10,4
2,99,cell,HIP_3x3,4,5053,0,0,0.041559,0.24144,84.754,63.837,2.7249,0.22185,0.62102,0.2078,0.014051,0.0017811,0.089452,0,0,0,0,0.013062,0.014447,0.013853,0.019592,0,0.088858,0.030477,0,0.35227,0.49396,1.411,0.291861842,0.234564015,0.585868441,0.716243662,0.230199029,0.160842201,0,0,0.406765926,0,0,0.23875486,0,0,9,4
2,100,cell,HIP_3x3,4,3057,0,0,0.031076,0.22866,85.128,66.479,2.5469,0.088976,0.38763,0.18351,0,0.00032712,0.10043,0,0,0,0.0013085,0.015047,0.042198,0.01701,0.019627,0,0.092902,0.028132,0,0.27347,0.52993,1.5348,0.444180581,0.421085195,0.574000945,0.68721282,0.29138749,0,0,0,0,0,0,0.313813607,0,0,28,4
2,101,cell,HIP_3x3,4,14517,0,0,0.04264,0.2329,86.361,67.382,2.7755,0.33609,0.39051,0.18461,0.022456,0.00082662,0.088655,0.0028932,0,0,0,0.018461,0.024592,0.018117,0.020941,0,0.080182,0.030929,0,0.34835,0.54088,1.5147,0.452217242,0.387971201,0.585127417,0.592103089,0.164513828,0.364732718,0,0,0.560860824,0,0,0.482214949,0.441594233,0,20,4
2,102,cell,HIP_3x3,3,4167,0,0,0.046556,0.25534,88.786,62.021,2.5131,0.48716,0.37941,0.18599,0.046076,0.00071994,0.088793,0.0040797,0.012959,0.0059995,0,0.017519,0.0059995,0.011279,0.021838,0,0.086153,0.033837,0,0.31725,0.485,1.4147,0.778206093,0.886389379,0.817607731,0.606662913,0.290468964,0.457679975,0.310279897,0,0.600721098,0,0,0.302936088,0,0,94,23
2,103,cell,HIP_3x3,3,7137,0,0,0.057307,0.25207,82.009,66.01,2.4771,0.79585,1.0081,0.27813,0.0084069,0.0009808,0.09766,0.0092476,0.0063052,0,0,0.018215,0.080986,0.014432,0.026201,0.0039232,0.11013,0.026342,0,0.22839,0.37887,1.2435,0.801349729,0.812721377,0.921714098,0.680368791,0.235143066,0.546822196,0.426374673,0,0.553697446,0,0,0.274902041,0.3419429,0,94,23
2,104,cell,HIP_3x3,4,12831,0,0,0.047697,0.25321,88.28,67.4,2.809,0.4765,0.53402,0.20599,0.028992,0,0.086197,0,0.00038968,0,0,0.013639,0.0043644,0.02642,0.02642,0,0.065934,0.027434,0,0.34884,0.5482,1.4841,0.232465983,0.216621118,0.576049641,0.606401803,0.143165487,0.330348507,0.426552112,0,0.530256411,0,0,0.247672205,0.418070173,0,20,4
2,105,cell,HIP_3x3,1,2769,0,0,0.073673,0.33008,90.116,71.931,4.7613,0.56627,0.17949,0.12604,0.067172,0,0.051282,0,0,0.10798,0,0.018057,0.0010834,0.022391,0.024919,0,0.05381,0.020946,0.0043337,0.33153,0.39942,1.1668,0.506343435,0.527994619,0.564952607,0.380313771,0.123091209,0.408843406,0.747138792,0.534185279,0,0.88678244,0.462766231,0.139283103,0,0,60,16
2,106,cell,HIP_3x3,4,15501,0,0,0.049029,0.30082,85.046,70.499,4.7999,0.31914,0.36636,0.20644,0.027353,0.0058061,0.096703,0.0037417,0.00090317,0.012709,0.0061286,0.017547,0.012838,0.020321,0.022128,0,0.072318,0.026579,0.012644,0.32204,0.45823,1.3464,0.47412018,0.389076435,0.692239439,0.656829371,0.165527307,0.482863506,0.446842825,0,0.277000009,0,0,0.261597229,0.399983012,0.21713175,20,4
