pointID,vesselID,vesselSize,step,stepSize,Fe,Histone H3,SMA,Total Tau,MAP2,CD56,CD31,GlnSyn,Iba1,CollagenIV,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,CellType1,CellType2,CellType3,CellType4,Astrocytes2Ratio,Microglia2Ratio
1,18,8119,-7,321,1.0872,0.018692,0,2.5514,0.0093458,0.42679,0.028037,3.0654,0.19938,0.20561,0.0062305,0,0,0,1.162,0,0,0.028037,0.071651,0,0.86916,0,0,0,0,0.037383,0.018692,0,3.2648,3.0467,0.20561,0,0,0,0.2866,0.071651
1,19,10387,-7,331,4.5045,0,0,3.5891,0.12991,0.60725,0,3.4411,0.22659,0.18731,0.10272,0,0,0,1.574,0,0.0060423,0.10876,0.12085,0.018127,1.3112,0.012085,0,0.012085,0,0.07855,0.25076,0.0060423,0.53474,2.1662,0,0,0,0,0.53474,0
1,20,43270,-7,1326,4.0867,0.20136,0,2.316,0.043741,0.47436,0.0030166,3.5814,0.29864,0.16214,0.02187,0,0.012821,0.0022624,1.046,0.020362,0.010558,0.076169,0.12066,0.0075415,0.81674,0,0,0,0,0.11538,0.73756,0.043741,1.3356,2.6244,0.084465,0,0,0,0.43967,0.098039
1,21,22478,-7,644,8.0543,0.57298,0.020186,2.0839,0.10559,0.31056,0.021739,3.2453,0.62112,0.15994,0,0.0062112,0.0093168,0,0.82143,0.0062112,0,0.071429,0.074534,0.0093168,0.64441,0.0031056,0,0,0,0.055901,0.48913,0.0093168,0.83851,2.4301,0.18323,0,0.27329,0,0.68944,0.17081
1,22,8330,-7,299,5.3177,0,0,3.0702,0.013378,0.44816,0,2.8562,0.25084,0.14716,0.19398,0,0,0,1.5987,0,0,0.093645,0.10033,0.026756,1.0401,0.006689,0,0,0,0.070234,0.59532,0.036789,0.59532,1.8395,0,0,0,0,0.43144,0.10368
1,23,3834,-7,179,0.32402,0.044693,0,1.2458,0,0.20112,0,1.1341,0,0.20112,0,0,0,0,0.41341,0,0,0,0.011173,0,0.24581,0,0,0,0,0.14525,0,0,0.39106,1.352,0,0,0,0,0,0
1,24,3562,-7,187,1.615,0.12299,0,0.8877,0,0.12834,0,1.9679,0.010695,0.074866,0,0,0,0,0.33155,0.037433,0,0.10695,0.032086,0,0.29947,0,0,0,0,0,0.19251,0,1.3262,2.3797,0.59358,0,0,0,0.3369,0.02139
1,1,35740,-6,1343,1.8206,0,0,1.9203,0.0014892,0.44006,0,2.6865,0.043187,0.13552,0.034252,0,0,0,1.3671,0.01787,0,0.026806,0.11095,0.0044676,1.0544,0.0029784,0,0,0,0.13701,0.095309,0.010424,2.6902,2.3939,0.013403,0,0,0,0.32837,0
1,2,34460,-6,1227,2.6275,0.24287,0,1.6333,0,0.32192,0,3.1483,0.20456,0.08802,0.01793,0,0,0.00163,0.8313,0.036675,0,0.052975,0.06194,0.007335,0.65933,0,0.00489,0,0,0.069275,0.07498,0.00652,0.69438,1.6064,0.11491,0,0,0,0.4295,0.056235
1,3,5984,-6,232,1.2198,0,0,1.6207,0.030172,0.21552,0.017241,1.3103,0.17241,0.064655,0,0,0,0,1.4397,0,0,0,0.11207,0,0.93103,0,0,0,0,0.064655,0.11638,0.0086207,0.5431,1.8233,0,0,0,0,0.25862,0.10345
1,4,11020,-6,417,0.34053,0,0,1.9089,0,0.41727,0,2.3525,0,0.18225,0.023981,0,0.0095923,0,1.5108,0,0,0.023981,0.081535,0,1.036,0,0,0,0,0.045564,0,0,0.52038,1.8825,0,0,0,0,0.23981,0
1,5,53717,-6,2153,2.1863,0.22155,0,2.3428,0.078495,0.56201,0.0092894,3.1951,0.34928,0.12076,0.046911,0,0.010218,0,1.5745,0.015327,0.0037157,0.061774,0.12494,0.026475,1.0627,0,0,0,0.0013934,0.17371,0.77845,0.036229,0.43428,1.4208,0.15653,0.059916,0,0,0.47144,0.11705
1,6,30110,-6,1039,1.435,0.37247,0,2.1646,0.053898,0.6102,0.017324,3.9105,0.27334,0.15496,0.013474,0,0.0019249,0,1.4302,0.019249,0.0019249,0.065448,0.14726,0.020212,1.1145,0,0,0,0,0.21944,0.49374,0.030799,0.13956,0.74013,0.15688,0.12993,0,0,0.74495,0.069297
1,7,10667,-6,416,1.0938,0.34615,0,2.1563,0.021635,0.5649,0,2.4808,0.016827,0.11779,0.033654,0,0,0,1.9952,0,0,0.033654,0.10577,0.014423,1.3053,0,0,0,0,0.0048077,0.10817,0,0.36538,1.5192,0.16106,0,0,0,0.33173,0
1,8,6935,-6,252,1.9563,0,0,2.1151,0,0.42063,0,2.1984,0.11905,0.071429,0,0,0,0,1.0873,0,0,0.015873,0.11111,0,0.88889,0,0,0,0,0,0.20635,0,0.88492,2.1429,0.54365,0,0,0,0.36111,0.055556
1,9,5398,-6,213,0.30516,0.14554,0,1.9343,0,0.25352,0,3.3333,0.3615,0.17371,0,0,0,0,0.95775,0,0,0.15962,0.051643,0,0.70423,0,0,0,0,0.042254,0.051643,0,0.78404,1.77,0,0,0,0,0.46479,0.15023
1,10,6382,-6,243,2.2222,0,0,2.8107,0,0.47325,0,3.6132,0.069959,0.22634,0.078189,0,0,0,1.6049,0,0,0.061728,0.11523,0,1.3128,0,0,0,0,0.16872,0.37449,0,0.60905,1.8066,0,0,0,0,0.41152,0.053498
1,11,7151,-6,284,5.6901,1.0423,0.038732,2.9155,0.15141,0.45423,0.014085,4.1549,0.28873,0.084507,0.37676,0.024648,0.021127,0,1.2606,0,0,0.021127,0.14437,0.059859,1.0669,0.017606,0,0,0,0.056338,0.4331,0.045775,0.44014,1.8028,0,0,0.28521,0,0.67958,0.16901
1,12,4657,-6,212,1.8255,0.46226,0,2.5566,0,0.56132,0,4.6509,0.17925,0.20755,0.042453,0,0,0,1.2972,0.080189,0,0.014151,0.16981,0,0.84906,0,0,0,0,0.12264,0.2217,0,0.18396,1.2972,0,0.25943,0,0,0.75943,0.080189
1,13,5119,-6,216,4.9398,0,0,2.9213,0.2037,0.62037,0.046296,2.6389,0.73148,0.25926,0,0,0.018519,0,1.6481,0,0,0.28704,0.15741,0,1.1065,0.027778,0,0,0.018519,0.092593,0.4537,0.027778,0.52778,1.8333,0,0,0,0,0.375,0.19444
1,14,4391,-6,224,62.054,0.63393,0,2.4107,0.74554,0.63393,0.49107,1.6607,0.75,0.51786,1.5313,0.54911,0.28571,0.089286,1.5982,0,0,0.26786,0.19643,0.053571,0.92857,0.017857,0.10714,0.38393,0.1875,0.125,0.33036,0.23214,0.44196,1.0536,0,0.41964,0.58036,0,0.30804,0.51339
1,15,5102,-6,210,0.1381,0.60952,0,1.0333,0,0.23333,0,2.0143,0,0.080952,0,0,0,0,0.89524,0,0,0,0.12857,0,0.53333,0,0,0,0,0.095238,0,0,0.6,1.8429,0.24762,0,0,0,0.28571,0
1,16,5218,-6,226,1.7301,0.92035,0,2.0708,0,0.34956,0,2.708,0,0.11947,0.053097,0,0,0.053097,0.61504,0,0,0.026549,0.061947,0,0.44248,0.017699,0,0,0,0.017699,0.048673,0,1.177,1.9159,0.23451,0,0,0,0.48673,0
1,17,8304,-6,279,6.6846,0.035842,0,2.2043,0.057348,0.40143,0.050179,2.7491,0.64875,0.10753,0,0,0.0071685,0,1.2509,0,0,0.10036,0.14337,0.035842,0.87097,0.0071685,0,0,0,0.0071685,0.48746,0.043011,0.56272,2.2437,0,0.1362,0,0,0.41219,0.15771
1,18,8119,-6,326,1.9693,0.058282,0,2.6933,0.018405,0.41718,0.018405,2.635,0.29448,0.082822,0,0,0,0,1.1748,0,0,0.018405,0.13497,0,0.85276,0,0,0,0,0.030675,0.04908,0,3.2669,3.0521,0.20245,0,0,0,0.2362,0.076687
1,19,10387,-6,335,5.2687,0,0.014925,3.8328,0.21194,0.6,0,2.9731,0.20597,0.22687,0.1194,0,0,0,1.7164,0,0,0.083582,0.16119,0.047761,1.2179,0.014925,0,0.01791,0,0.038806,0.4,0.01791,0.4597,1.8716,0,0,0,0,0.52537,0
1,20,43270,-6,1333,3.844,0.17329,0,2.4531,0.017254,0.4006,0.0060015,3.3931,0.24381,0.10128,0.012753,0,0.0067517,0,1.1613,0.020255,0.0075019,0.066017,0.11103,0.010503,0.70818,0,0,0,0,0.14254,0.65791,0.027757,1.4029,2.6054,0.07802,0,0,0,0.42686,0.095274
1,21,22478,-6,648,8.4583,0.59105,0.010802,2.3071,0.046296,0.37346,0.018519,3.2176,0.51698,0.12037,0,0,0.0030864,0,0.93056,0.0030864,0,0.067901,0.074074,0.0061728,0.66358,0.015432,0,0,0,0.10957,0.45525,0.027778,0.875,2.5062,0.1713,0,0.28241,0,0.67284,0.1929
1,22,8330,-6,303,5.1518,0,0,3.132,0.033003,0.48185,0,3.0066,0.27723,0.16832,0.16502,0,0,0,1.4455,0,0,0.039604,0.11881,0.039604,1.0726,0.016502,0,0,0,0.09571,0.70297,0.019802,0.52805,2.2244,0,0,0,0,0.39934,0.10231
1,23,3834,-6,183,1.2951,0.076503,0,1,0,0.17486,0,0.95628,0,0.13115,0,0,0,0,0.45355,0,0,0,0.010929,0,0.34426,0,0,0,0,0.14208,0,0,0.49727,1.1311,0,0,0,0,0,0
1,24,3562,-6,192,2.1146,0.09375,0,0.85938,0,0.15625,0,2.0833,0,0.041667,0,0,0,0,0.27604,0.03125,0,0.11458,0.041667,0,0.22917,0,0,0,0,0.03125,0.15104,0,1.0677,2.7865,0.46875,0,0,0,0.32813,0.026042
1,1,35740,-5,1350,1.6807,0,0,1.9615,0.002963,0.40222,0,2.5215,0.027407,0.11926,0.014815,0,0,0,1.3807,0.0088889,0,0.031111,0.10963,0.0059259,1.0741,0,0,0,0,0.16444,0.094074,0.01037,2.7563,2.4237,0.0059259,0,0,0,0.31259,0
1,2,34460,-5,1242,2.3575,0.20773,0,1.6063,0,0.23913,0,3.0572,0.18519,0.085346,0.020934,0,0,0,0.91546,0.010467,0,0.052335,0.087762,0.0032206,0.69887,0.0048309,0.0016103,0,0,0.072464,0.074074,0.012882,0.68196,1.6747,0.11353,0,0,0,0.42754,0.055556
1,3,5984,-5,236,0.55932,0,0,1.3051,0.038136,0.15678,0.016949,1.3729,0.22458,0.025424,0,0,0,0,1.2076,0,0,0,0.084746,0,0.83898,0,0,0,0,0.029661,0.25847,0.0084746,0.63136,1.6398,0,0,0,0,0.23729,0.10169
1,4,11020,-5,423,0.3357,0,0,2.0615,0,0.46336,0,2.0804,0,0.092199,0.014184,0,0,0,1.7069,0.0047281,0,0.040189,0.13475,0,1.1749,0,0,0,0,0.073286,0,0,0.5721,1.9764,0,0,0,0,0.25768,0
1,5,53717,-5,2157,2.2035,0.21882,0,2.3097,0.076032,0.50533,0.017153,3.1539,0.30459,0.10292,0.064441,0,0.019935,0,1.6959,0.0060269,0.0018544,0.081131,0.11915,0.023644,1.1887,0.0041725,0,0,0.0041725,0.18127,0.78813,0.035698,0.37645,1.3556,0.14928,0.057024,0,0,0.45248,0.11451
1,6,30110,-5,1043,1.3605,0.41802,0.01534,2.2713,0.035475,0.59156,0.0057526,3.7315,0.22531,0.13519,0.024928,0,0,0,1.5714,0.0038351,0.0019175,0.067114,0.10163,0.019175,1.1045,0,0,0,0,0.22531,0.55129,0.043145,0.14286,0.75647,0.15724,0.12368,0,0,0.7162,0.068073
1,7,10667,-5,422,0.81754,0.30095,0,2.2844,0.016588,0.58294,0,2.3934,0,0.061611,0.016588,0,0,0,1.8863,0,0,0.054502,0.13744,0.0094787,1.4147,0,0,0,0,0.018957,0.20142,0,0.32701,1.3531,0.14929,0,0,0,0.32938,0
1,8,6935,-5,256,1.7773,0,0,2.0547,0,0.39063,0,1.9063,0.089844,0.0625,0,0,0,0,1.2305,0,0,0.0078125,0.14063,0,0.97656,0,0,0,0,0,0.32422,0,0.80469,2.1836,0.44141,0,0,0,0.33984,0.066406
1,9,5398,-5,219,0.2968,0.17352,0,1.7626,0,0.3242,0,2.7443,0.21918,0.10959,0,0,0,0,1.1507,0,0,0.16895,0.14155,0,0.59361,0,0,0,0,0.018265,0.041096,0,0.73973,2.105,0,0,0,0,0.44292,0.11416
1,10,6382,-5,247,2.8947,0,0,2.6478,0,0.57085,0,2.9312,0.064777,0.22267,0.024291,0,0,0,1.5547,0,0,0.17004,0.093117,0.016194,0.8583,0,0,0,0,0.1336,0.34818,0,0.44534,1.8462,0,0,0,0,0.39271,0.05668
1,11,7151,-5,289,5.5398,0.93426,0.048443,3.0311,0.12111,0.61938,0.0069204,3.7024,0.30796,0.069204,0.27682,0,0.020761,0,1.4775,0,0,0.013841,0.12111,0.072664,1.263,0.0069204,0,0,0,0.034602,0.49135,0.034602,0.52249,1.955,0,0,0.28374,0,0.63668,0.17301
1,12,4657,-5,219,0.61187,0.55251,0,2.6164,0.027397,0.58447,0.054795,4.9178,0.15068,0.12329,0.068493,0,0,0,1.5023,0.086758,0,0,0.16438,0,0.9863,0,0,0,0,0.21005,0.20091,0,0.17808,1.242,0,0.26027,0,0,0.76712,0.077626
1,13,5119,-5,221,5.2805,0,0,2.6923,0.1991,0.52489,0.13575,2.362,0.79638,0.36199,0,0,0.0181,0,1.6652,0,0,0.28054,0.099548,0.027149,1.3167,0,0,0,0.0090498,0.081448,0.45249,0.0181,0.46606,1.5566,0,0,0,0,0.36652,0.1991
1,14,4391,-5,242,59,0.53719,0,2.2273,0.91736,0.42975,0.45455,1.9256,1.0992,0.38843,1.4504,0.56198,0.28926,0.13223,1.3636,0,0,0.34711,0.2562,0.049587,1.0496,0,0.082645,0.39669,0.1157,0.16529,0.66942,0.15702,0.50413,1.0537,0,0.3843,0.6157,0,0.27686,0.51653
1,15,5102,-5,215,0.2,0.46512,0,1.2651,0,0.23721,0,1.893,0,0.04186,0,0,0,0,0.95814,0,0,0,0.055814,0,0.69302,0,0,0,0,0.093023,0,0,0.47907,1.7256,0.24651,0,0,0,0.26512,0
1,16,5218,-5,230,1.7304,0.79565,0,2.0217,0,0.26957,0,2.4,0,0.078261,0.082609,0,0,0.026087,0.93478,0,0,0.026087,0.069565,0,0.53043,0.06087,0,0,0,0.13478,0.069565,0,1.1739,2.4087,0.23043,0,0,0,0.47826,0
1,17,8304,-5,284,7.2852,0.042254,0,2.1021,0.084507,0.3662,0.042254,2.8592,0.73239,0.09507,0,0,0.035211,0,1.1408,0,0,0.091549,0.11268,0.014085,0.67958,0.021127,0,0,0,0,0.5493,0.028169,0.52113,2.0599,0,0.13732,0,0,0.40141,0.14437
1,18,8119,-5,332,1.7319,0.018072,0,2.5301,0,0.46988,0.042169,2.7078,0.25301,0.018072,0,0,0.0090361,0,1.25,0,0,0.027108,0.12952,0,1,0,0,0,0,0.027108,0.078313,0,2.9367,2.8614,0.19277,0,0,0,0.15964,0.081325
1,19,10387,-5,340,3.7294,0,0.0058824,3.7412,0.10294,0.59412,0,2.8647,0.27059,0.12647,0.052941,0,0,0,1.7735,0,0.0058824,0.082353,0.14118,0.023529,1.3176,0,0,0.023529,0,0.085294,0.44706,0.026471,0.45882,2,0,0,0,0,0.52941,0
1,20,43270,-5,1338,3.6771,0.17862,0,2.4738,0.026906,0.46861,0.0044843,3.0463,0.20703,0.13677,0.01719,0,0.0044843,0.0022422,1.1091,0.014948,0,0.066517,0.11958,0.011211,0.77728,0,0,0,0,0.12033,0.72496,0.020927,1.4088,2.6061,0.066517,0,0,0,0.41181,0.094918
1,21,22478,-5,652,9.0798,0.60429,0.01227,2.3098,0.1411,0.31288,0.015337,3.2653,0.63344,0.10429,0,0,0.006135,0,0.92331,0.006135,0,0.070552,0.10123,0.018405,0.66871,0.0092025,0,0,0,0.046012,0.54141,0.039877,0.73313,2.2791,0.16104,0,0.29141,0,0.66564,0.19939
1,22,8330,-5,308,4.6591,0,0,2.9805,0.048701,0.44156,0,2.8052,0.27273,0.17857,0.17532,0,0,0,1.4805,0,0,0.058442,0.077922,0.025974,1.0747,0,0,0,0,0.048701,0.77273,0.012987,0.46753,2.1071,0,0,0,0,0.38636,0.10065
1,23,3834,-5,187,2.0481,0.053476,0,1.0802,0,0.13904,0,0.97861,0,0.053476,0,0,0,0,0.47594,0,0,0,0.074866,0,0.34225,0,0,0,0,0.064171,0,0,0.50267,1.1176,0,0,0,0,0,0
1,24,3562,-5,197,2.5381,0.020305,0,0.77157,0,0.081218,0,1.7766,0.015228,0.071066,0,0,0,0,0.37056,0,0,0.1066,0.040609,0,0.33503,0,0,0,0,0.010152,0.050761,0,1.1624,2.0863,0.39086,0,0,0,0.31472,0.025381
1,1,35740,-4,1355,1.4472,0,0,2.0111,0,0.45756,0,2.4937,0.034686,0.098893,0.002952,0,0,0,1.3535,0.011808,0,0.02952,0.10185,0.0066421,1.1683,0.001476,0,0,0,0.15203,0.083395,0.004428,2.5904,2.4753,0.001476,0,0,0,0.29668,0
1,2,34460,-4,1258,2.3975,0.17727,0,1.663,0,0.23927,0,2.9475,0.13355,0.10095,0.0063593,0,0,0,0.86248,0.019873,0,0.051669,0.061208,0.008744,0.70906,0.0023847,0,0,0,0.053259,0.11526,0.0047695,0.74006,1.6987,0.11367,0,0,0,0.42369,0.056439
1,3,5984,-4,241,0.77593,0,0,1.5187,0.0082988,0.21162,0.033195,1.5726,0.15768,0.016598,0,0,0,0,1.5602,0,0,0,0.12448,0,0.79668,0,0,0,0,0.058091,0.41494,0.016598,0.61411,1.8257,0,0,0,0,0.19917,0.10788
1,4,11020,-4,428,0.22664,0,0,1.8318,0,0.36215,0,2.1729,0,0.093458,0,0,0,0,1.4556,0.0093458,0,0.037383,0.11682,0.0070093,1.229,0,0,0,0,0.03972,0,0,0.5257,1.9393,0,0,0,0,0.26168,0
1,5,53717,-4,2164,2.4145,0.14695,0,2.4034,0.057301,0.52634,0.020795,2.7745,0.31839,0.10351,0.062847,0,0.0050832,0,1.6932,0.015712,0.0073937,0.098891,0.15203,0.019871,1.2061,0,0,0,0.0013863,0.17699,0.69547,0.03281,0.34519,1.3249,0.1451,0.055453,0.0018484,0,0.43438,0.10675
1,6,30110,-4,1049,1.3632,0.36225,0.030505,2.266,0.043851,0.57293,0.019066,3.5291,0.19352,0.13632,0.011439,0,0,0,1.6559,0.0019066,0.010486,0.054337,0.11535,0.0076263,1.1153,0,0,0,0,0.1897,0.48904,0.026692,0.12202,0.77407,0.15825,0.10772,0,0,0.67398,0.065777
1,7,10667,-4,427,0.53162,0.2459,0,2.3981,0.0093677,0.51288,0,2.4496,0.01171,0.077283,0.0046838,0,0,0,1.8407,0,0,0.056206,0.15222,0.0046838,1.3396,0,0,0,0,0.018735,0.17096,0,0.36066,1.4169,0.14988,0,0,0,0.32787,0
1,8,6935,-4,261,1.59,0,0,2.0077,0,0.5364,0,2.0613,0.068966,0.015326,0,0,0,0,1.295,0,0,0.015326,0.15326,0,1.0421,0,0,0,0,0,0.24521,0,0.86973,2.1303,0.36782,0,0,0,0.32184,0.072797
1,9,5398,-4,223,0.11659,0.16592,0,1.704,0,0.30493,0,3.1704,0.17937,0.13453,0,0,0,0,0.82511,0,0,0.21525,0.071749,0,0.67265,0,0,0,0,0.026906,0.058296,0,0.6278,1.9103,0,0,0,0,0.42601,0.098655
1,10,6382,-4,251,2.6892,0,0,2.9482,0,0.75299,0,3.0279,0.087649,0.12749,0.027888,0,0,0,1.5378,0,0,0.10359,0.10359,0.015936,1.1793,0,0,0,0,0.15139,0.23904,0.027888,0.75697,1.5777,0,0,0,0,0.3745,0.059761
1,11,7151,-4,293,6.5119,0.88396,0.0068259,3.3276,0.17747,0.56997,0.0068259,3.6655,0.30034,0.088737,0.18771,0.0068259,0.03413,0,1.6519,0,0,0.020478,0.17065,0.027304,1.273,0.0068259,0,0,0,0.027304,0.51536,0.061433,0.59727,2.1229,0,0,0.28328,0,0.59727,0.17747
1,12,4657,-4,224,0.72768,0.59375,0,2.5536,0.080357,0.66964,0.013393,4.3348,0.18304,0.13393,0.013393,0,0,0,1.4241,0.013393,0,0.040179,0.15625,0,0.83929,0,0,0,0,0.16071,0.29464,0.013393,0.09375,1.2634,0,0.26339,0,0,0.77679,0.075893
1,13,5119,-4,225,5.1289,0,0,2.7822,0.18667,0.65778,0.044444,2.1378,0.81778,0.22222,0,0,0.026667,0,1.8622,0,0,0.32,0.16,0.0088889,1.1067,0.0088889,0,0,0.026667,0.08,0.59556,0.0088889,0.36,1.8533,0,0,0,0,0.35111,0.2
1,14,4391,-4,253,55.482,0.82213,0,2.3478,0.9249,0.56126,0.49012,1.6206,0.98024,0.25296,1.2964,0.50593,0.3004,0.14625,1.1897,0,0,0.26087,0.21344,0.055336,0.93676,0.01581,0.079051,0.35573,0.11858,0.13439,0.73518,0.14229,0.39526,0.88538,0,0.34387,0.65613,0,0.27273,0.49012
1,15,5102,-4,220,0.29545,0.53182,0,1.4364,0,0.34545,0,1.7455,0,0.05,0,0,0,0,1.2682,0,0,0,0.15455,0,0.78636,0,0,0,0,0.10455,0,0,0.48182,1.9,0.24545,0,0,0,0.21364,0
1,16,5218,-4,234,1.9274,0.75641,0,2.0342,0,0.39316,0,2.2137,0,0.17949,0.017094,0,0,0.034188,1.1538,0,0,0.042735,0.068376,0,0.61538,0.008547,0,0,0.025641,0.064103,0.029915,0,1.0769,2.1325,0.2265,0,0,0,0.43162,0
1,17,8304,-4,288,7.191,0.0625,0,1.9549,0.048611,0.39583,0.027778,2.5521,0.69444,0.069444,0,0,0.020833,0,1.1181,0,0,0.076389,0.125,0.041667,0.71875,0.013889,0,0,0,0,0.56944,0.020833,0.5625,2.0694,0,0.13889,0,0,0.38889,0.13194
1,18,8119,-4,337,2.5697,0.0089021,0,2.8605,0,0.45104,0,2.635,0.35015,0.017804,0,0,0.035608,0,1.2404,0,0,0.026706,0.086053,0,0.95846,0,0,0,0,0.0089021,0.029674,0,2.8338,2.908,0.18694,0,0,0,0.11869,0.083086
1,19,10387,-4,345,4.629,0,0.034783,3.6464,0.15652,0.50145,0,2.9768,0.23188,0.11884,0.052174,0,0,0,1.8667,0,0.011594,0.052174,0.12754,0.034783,1.2493,0.011594,0,0.023188,0,0.063768,0.47246,0.017391,0.50435,1.8174,0,0,0,0,0.53333,0
1,20,43270,-4,1343,4.2807,0.19657,0,2.5659,0.025316,0.42964,0.0067014,2.8838,0.15115,0.087863,0.034252,0,0.0067014,0,1.1534,0.0044676,0.0014892,0.061057,0.11169,0.0059568,0.78779,0.0044676,0,0,0,0.10499,0.61504,0.020849,1.3902,2.6523,0.059568,0,0,0,0.40357,0.090097
1,21,22478,-4,656,8.9268,0.69055,0,2.2759,0.051829,0.34451,0.018293,2.9939,0.57622,0.070122,0,0,0,0,0.95732,0.0091463,0,0.097561,0.12195,0.015244,0.67378,0.0030488,0,0,0,0.060976,0.60823,0.039634,0.77134,2.4055,0.15396,0,0.29573,0,0.64634,0.20579
1,22,8330,-4,312,5.2147,0,0.022436,2.9647,0.051282,0.5,0,2.3301,0.1859,0.086538,0.16026,0,0,0,1.4391,0,0,0.054487,0.13462,0.019231,1.1667,0.019231,0,0,0,0.073718,0.58333,0,0.69872,2.2276,0,0,0,0,0.36859,0.099359
1,23,3834,-4,192,2.349,0.078125,0,0.84375,0,0.072917,0,0.94792,0,0.052083,0,0,0,0,0.38542,0,0,0,0.03125,0,0.28646,0,0,0,0,0.09375,0,0,0.54688,1.1146,0,0,0,0,0,0
1,24,3562,-4,201,1.7463,0,0,0.71144,0,0.1592,0.0099502,1.393,0.0099502,0.089552,0,0,0,0,0.31343,0,0,0.099502,0.039801,0,0.21393,0,0,0,0,0.049751,0,0,0.84577,2.1592,0.27861,0,0,0.029851,0.29851,0.039801
1,1,35740,-3,1360,1.4257,0,0,1.9757,0.0029412,0.39632,0,2.4787,0.023529,0.063235,0,0,0,0,1.336,0.0058824,0,0.025735,0.079412,0.0095588,1.1029,0.0058824,0,0,0.0014706,0.15147,0.083824,0.0073529,2.7596,2.3757,0,0,0,0,0.28897,0
1,2,34460,-3,1262,2.2306,0.17116,0,1.5602,0,0.26466,0,3.0523,0.18542,0.1038,0.022187,0,0,0,0.89382,0.0031696,0,0.030903,0.091125,0.003962,0.74168,0,0,0,0,0.045959,0.072108,0.0047544,0.80903,1.8019,0.1149,0,0,0,0.41601,0.055468
1,3,5984,-3,245,1.9347,0,0,1.4857,0.0081633,0.19184,0.02449,1.3347,0.22857,0.036735,0,0,0,0,1.498,0,0,0,0.040816,0,0.80816,0,0,0,0,0.032653,0.29796,0.0081633,0.53061,1.7347,0,0,0,0,0.13469,0.10612
1,4,11020,-3,433,0.61663,0,0,2.0115,0,0.43187,0,1.9307,0,0.023095,0,0,0,0,1.6467,0,0,0.050808,0.10393,0.013857,1.1755,0,0,0,0,0.036952,0.053118,0,0.58199,1.8661,0,0,0,0,0.25635,0
1,5,53717,-3,2168,2.2071,0.15129,0,2.4783,0.049354,0.55904,0.020295,2.8432,0.31181,0.083026,0.026292,0,0.010148,0,1.7094,0.0059963,0.0046125,0.078875,0.11208,0.020295,1.2071,0.0050738,0,0,0,0.16744,0.69096,0.032288,0.35655,1.4161,0.13515,0.052122,0.0032288,0,0.41974,0.10747
1,6,30110,-3,1054,1.5816,0.44023,0.045541,2.3387,0.063567,0.59108,0.010436,3.2704,0.19639,0.11385,0.0037951,0,0,0,1.6309,0.0018975,0.018975,0.072106,0.10816,0.01518,1.1879,0,0,0,0.0018975,0.20398,0.54459,0.037951,0.10816,0.68311,0.15939,0.10342,0,0,0.64231,0.062619
1,7,10667,-3,431,1.1137,0.2065,0,2.3155,0.0092807,0.56148,0,2.5708,0,0.071926,0.0046404,0,0,0,1.8005,0,0,0.051044,0.11137,0.0046404,1.4919,0,0,0,0,0.020882,0.19954,0,0.33411,1.4548,0.15081,0,0,0,0.32483,0
1,8,6935,-3,265,1.8868,0,0,2.3208,0,0.37736,0,1.8868,0.11321,0.015094,0,0,0,0,1.2453,0,0,0.037736,0.090566,0,0.95472,0,0,0,0,0,0.24528,0,0.76226,1.9925,0.28302,0,0,0,0.29434,0.079245
1,9,5398,-3,228,0.15789,0.15351,0,1.6667,0,0.18421,0,3.1184,0.19737,0.12281,0,0,0,0,0.77193,0,0,0.17544,0.11404,0,0.61404,0,0,0,0,0.0087719,0.039474,0,0.92544,2.0702,0,0,0,0,0.40789,0.083333
1,10,6382,-3,255,3.6353,0,0,2.6588,0,0.52549,0,2.8863,0.035294,0.047059,0,0,0,0,1.4471,0,0,0.078431,0.1098,0.015686,1.2863,0,0,0,0,0.1451,0.39608,0.0078431,0.76078,1.9843,0,0,0,0,0.36471,0.058824
1,11,7151,-3,297,6.7778,1.0236,0,3.037,0.26936,0.65657,0.006734,3.5354,0.33333,0.074074,0.21886,0.020202,0.023569,0,1.4815,0,0,0.026936,0.087542,0.03367,1.1178,0.026936,0,0,0,0.047138,0.42088,0.050505,0.64983,1.8013,0,0,0.28283,0,0.57576,0.17845
1,12,4657,-3,229,0.64629,0.45852,0,2.5459,0.0131,0.50218,0.078603,4.869,0.23581,0.078603,0,0,0,0,1.7424,0,0,0.039301,0.1441,0.026201,1.1528,0.0131,0,0,0,0.18341,0.32314,0,0.22271,1.1485,0,0.26201,0,0,0.77729,0.069869
1,13,5119,-3,230,5.6087,0,0.030435,2.8174,0.26087,0.5913,0.017391,2.1739,0.78261,0.26087,0,0,0,0,1.6174,0,0,0.28696,0.18261,0,1.187,0.017391,0,0,0,0.12174,0.95652,0.034783,0.4913,1.6043,0,0,0,0,0.34348,0.2
