point_id,obj_id,obj_size,C,Na,P,S,K,Ca,Fe,Histone H3,SMA,Total Tau,MAP2,Cathepsin D,Podoplanin,CD56,CD31,SV2A,GlnSyn,Iba1,HSP60,CollagenIV,Ki-67,Albumin,CD36,Endoglin_CD105,Amyloid A,VAMP2,GLUT1,vWF,MAG,VGLUT1,VGLUT2,Synaptophysin,CD45,PSD95,Fibrinogen,Gephyrin,CD44,GFAP,8OHG,HLA-DR,Ta,Au,Microglia2
1,999,131,0,0,0.0076336,0,0.81679,0.28244,0.44275,0,0,0.1374,0,0,0,0.52672,0,0.038168,0,0.14504,0,0,0,0,0,0,0,0.091603,0,0,0.015267,0.0076336,0.0076336,0.030534,0.0076336,0,0,0,0.015267,0,0,0.038168,0,0.030534,0.18321
1,1000,57,0,0,0,0,0.35088,0.10526,0.10526,0,0,0.035088,0,0,0,0.4386,0,0,0,0.19298,0,0,0,0,0,0,0,0.035088,0,0,0.017544,0,0,0,0,0,0,0,0,0,0,0,0.017544,0.017544,0.19298
1,1001,73,0,0,0,0,1.3288,0.35616,0.09589,0,0,0.082192,0,0,0,0.53425,0,0.054795,0,0.16438,0,0,0,0,0,0,0,0.054795,0,0,0.027397,0,0,0.054795,0.027397,0,0,0,0,0,0,0,0.041096,0,0.16438
1,1002,40,0,0,0.025,0,0.7,0.3,0,0,0,0.05,0,0,0,0.65,0,0.025,0,0.175,0,0,0,0,0,0,0,0.05,0,0,0.025,0.025,0,0,0.025,0,0,0,0,0,0,0,0,0,0.175
1,1003,110,0,0,0,0.0090909,1.1364,0.40909,0,0,0,0.027273,0,0,0,0.55455,0,0.036364,0,0.26364,0,0,0,0,0,0,0,0.045455,0,0,0.0090909,0,0,0.045455,0.045455,0,0,0,0.0090909,0,0,0,0.0090909,0.036364,0.26364
1,1004,115,0,0,0,0,0.4087,0.13913,0,0,0,0.086957,0,0,0,0.47826,0,0.017391,0,0.17391,0,0,0,0,0,0,0,0.086957,0,0,0,0.034783,0,0.069565,0.06087,0,0,0,0.017391,0.0086957,0,0,0,0.034783,0.17391
1,1005,12,0,0,0,0,0.83333,0.25,0.75,0,0,0,0,0,0,0.66667,0,0,0,0.16667,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0.16667
1,1006,180,0,0,0.0055556,0,1.2556,0.28333,0,0,0,0.061111,0,0,0,0.47222,0,0.011111,0,0.21111,0,0,0,0,0,0,0,0.044444,0,0,0.0055556,0.033333,0.011111,0.044444,0.011111,0,0,0,0,0,0,0,0,0.0055556,0.21111
1,1007,195,0,0,0,0,1.4769,0.42564,0,0,0,0.11795,0,0,0,0.95897,0,0.046154,0.071795,0.18974,0,0,0,0,0,0,0,0.13333,0,0,0.025641,0.041026,0.010256,0.066667,0.071795,0,0.076923,0,0.0051282,0.015385,0,0,0.0051282,0.025641,0.18974
1,1008,120,0,0,0,0,0.66667,0.36667,0.575,0,0,0.041667,0,0,0,0.34167,0,0.025,0,0.23333,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0.016667,0.05,0,0,0,0.0083333,0,0,0,0,0.016667,0.23333
1,1009,451,0,0,0.0066519,0.0022173,1.408,0.45455,0.39468,0,0,0.066519,0,0,0,0.39911,0,0.022173,0,0.43016,0,0,0,0,0,0,0,0.055432,0,0,0.0088692,0.02439,0.0066519,0.033259,0.050998,0,0,0,0.0022173,0.0022173,0,0,0.0066519,0.0088692,0.43016
1,1010,41,0,0,0.02439,0,0.97561,0.097561,0,0,0,0.14634,0,0,0,0.5122,0,0.02439,0,0.2439,0,0,0,0,0,0,0,0.097561,0,0,0,0,0,0.02439,0.02439,0,0,0,0,0,0,0,0.02439,0,0.2439
1,1011,677,0,0,0.0044313,0.0073855,1.1019,0.38405,0.19793,0.0014771,0,0.023634,0,0,0,0.19202,0.0059084,0.01034,0.013294,0.47563,0,0.020679,0,0,0,0.087149,0,0.0088626,0.072378,0,0.022157,0.0029542,0.0029542,0.017725,0.042836,0,0,0,0.019202,0.01034,0,0,0.01034,0.0059084,0.47563
1,1012,291,0,0,0.0034364,0,1.2955,0.36082,0.099656,0,0,0.072165,0,0,0,0.40893,0,0.010309,0,0.25086,0,0,0,0,0,0,0,0.04811,0,0,0.037801,0.017182,0.0068729,0.037801,0.04811,0,0,0,0,0.0034364,0,0,0.0034364,0.024055,0.25086
1,1013,18,0,0,0,0,1.6111,0.44444,0,0,0,0.11111,0,0,0,0.88889,0,0,0,0.27778,0,0,0,0,0,0,0,0.11111,0,0,0,0,0.055556,0.055556,0.055556,0,0,0,0.055556,0,0,0,0,0.055556,0.27778
1,1014,172,0,0,0.005814,0,0.84302,0.27326,0.063953,0,0,0.034884,0,0,0,0.4593,0,0.02907,0,0.25581,0,0,0,0,0,0,0,0.069767,0,0,0,0.017442,0.005814,0.040698,0.046512,0,0,0,0.005814,0,0,0,0,0.011628,0.25581
1,1015,184,0,0,0,0.0054348,0.71739,0.22826,0,0,0,0.043478,0,0,0,0.41848,0,0.01087,0,0.24457,0,0,0,0,0,0,0,0.054348,0,0,0,0.0054348,0.0054348,0.016304,0.027174,0,0,0,0,0,0,0,0.016304,0.027174,0.24457
1,1016,72,0,0,0,0,1.0278,0.27778,0,0,0,0.11111,0,0,0,0.5,0,0,0,0.22222,0,0,0,0,0,0,0,0.11111,0,0,0,0.027778,0,0.069444,0,0,0,0,0,0.013889,0,0,0.013889,0.027778,0.22222
1,1017,651,0,0,0.0061444,0.0030722,1.4378,0.62826,0.1275,0,0,0.39324,0.050691,0,0,1.5637,0,0.081413,0.044547,0.33487,0,0,0,0.0061444,0,0,0,0.22273,0.086022,0,0.0553,0.036866,0.012289,0.11521,0.082949,0.026114,0.089094,0,0.0015361,0.0030722,0.0061444,0.016897,2.9585,1.0169,0.35177
1,1018,84,0,0,0.02381,0,1.1786,0.39286,0.047619,0,0,0.083333,0,0,0,0.42857,0,0.011905,0,0.20238,0,0,0,0,0,0,0,0.035714,0,0,0,0.011905,0.02381,0.02381,0.02381,0,0,0,0.011905,0.011905,0,0,0.011905,0.011905,0.20238
1,1019,338,0,0,0.0059172,0,1.2396,0.39349,0.071006,0,0,0.28698,0.065089,0,0,1.3876,0,0.065089,0.068047,0.28994,0,0,0,0,0.0088757,0,0,0.21893,0.04142,0,0.04142,0.032544,0.0029586,0.10651,0.079882,0.035503,0.038462,0,0.0029586,0.0088757,0.0059172,0,0.57101,0.58284,0.28994
1,1020,236,0,0,0,0,0.88983,0.20763,0,0,0,0.076271,0.055085,0,0,0.55932,0,0.012712,0.012712,0.21186,0,0,0,0,0,0,0,0.059322,0,0,0.025424,0.025424,0.0042373,0.021186,0.033898,0,0,0,0.0084746,0.0042373,0,0.029661,0.0084746,0.038136,0.24153
1,1021,185,0,0,0.0054054,0,1.2649,0.25946,0,0,0,0.41081,0.0054054,0,0,1.6649,0,0.064865,0.059459,0.24865,0,0,0,0,0,0,0,0.21622,0.1027,0,0.0054054,0.021622,0.0054054,0.13514,0.081081,0.027027,0.086486,0,0,0,0,0.043243,0.016216,0.027027,0.29189
1,1022,60,0,0,0.016667,0,1.1333,0.33333,0,0,0,0.11667,0,0,0,0.78333,0,0.016667,0,0.2,0,0,0,0,0,0,0,0.033333,0,0,0.033333,0.033333,0.016667,0.05,0,0,0,0,0,0,0,0,0.016667,0.033333,0.2
